IndexName,IndexID,CompanyID,Symbol,CompanyName
KSE100,1,21900,HGFA,HBL Growth Fund
KSE100,1,31300,FHAM,First Habib Modaraba
KSE100,1,41097,PGLC,Pak-Gulf Leasing Company Limited
KSE100,1,51047,PSX,Pakistan Stock Exchange Limited
KSE100,1,60960,ABL,Allied Bank Limited
KSE100,1,60980,AKBL,Askari Bank Limited
KSE100,1,61000,BAFL,Bank Alfalah Limited
KSE100,1,61004,BIPL,BankIslami Pakistan Limited
KSE100,1,61010,BAHL,Bank AL Habib Limited
KSE100,1,61030,BOP,The Bank of Punjab
KSE100,1,61045,FABL,Faysal Bank Limited
KSE100,1,61050,HBL,Habib Bank Limited
KSE100,1,61094,MEBL,Meezan Bank Limited
KSE100,1,61095,NBP,National Bank of Pakistan
KSE100,1,61097,HMB,Habib Metropolitan Bank Limited
KSE100,1,61098,MCB,MCB Bank Limited
KSE100,1,61153,SCBPL,Standard Chartered Bank (Pak) Ltd
KSE100,1,61180,UBL,United Bank Limited
KSE100,1,71000,AICL,Adamjee Insurance Company Limited
KSE100,1,71100,EFUG,EFU General Insurance Limited
KSE100,1,81725,GADT,Gadoon Textile Mills Limited
KSE100,1,82985,UNITY,Unity Foods Limited
KSE100,1,91220,YOUW,Yousaf Weaving Mills Limited
KSE100,1,101274,ILP,Interloop Limited
KSE100,1,101360,KTML,Kohinoor Textile Mills Limited
KSE100,1,101440,NML,Nishat Mills Limited
KSE100,1,110980,BNWM,Bannu Woollen Mills Limited
KSE100,1,121074,IBFL,Ibrahim Fibres Limited
KSE100,1,131160,THALL,Thal Limited
KSE100,1,141210,FCEPL,Frieslandcampina Engro Pakistan Limited
KSE100,1,141320,HABSM,Habib Sugar Mills Limited
KSE100,1,150960,BWCL,Bestway Cement Limited
KSE100,1,151000,CHCC,Cherat Cement Company Limited
KSE100,1,151050,DGKC,D.G. Khan Cement Company Limited
KSE100,1,151065,FCCL,Fauji Cement Company Limited
KSE100,1,151100,JVDC,Javedan Corporation Limited
KSE100,1,151103,KOHC,Kohat Cement Company Limited
KSE100,1,151105,LUCK,Lucky Cement Limited
KSE100,1,151110,MLCF,Maple Leaf Cement Factory Limited
KSE100,1,151150,PIOC,Pioneer Cement Limited
KSE100,1,161040,PAKT,Pakistan Tobacco Company Limited
KSE100,1,171000,ATRL,Attock Refinery Limited
KSE100,1,171010,CNERGY,Cnergyico PK Limited
KSE100,1,171080,NRL,National Refinery Limited
KSE100,1,181050,HUBC,The Hub Power Company Limited
KSE100,1,181060,KEL,K-Electric Limited
KSE100,1,181080,KAPCO,Kot Addu Power Company Limited
KSE100,1,181085,NCPL,Nishat Chunian Power Limited
KSE100,1,181090,NPL,Nishat Power Limited
KSE100,1,181095,PKGP,Pakgen Power Limited
KSE100,1,181100,SPWL,Saif Power Limited
KSE100,1,191000,APL,Attock Petroleum Limited
KSE100,1,191160,PSO,Pakistan State Oil Company Limited
KSE100,1,191170,SHEL,Shell Pakistan Limited
KSE100,1,191200,SNGP,Sui Northern Gas Pipelines Limited
KSE100,1,201075,MARI,Mari Petroleum Company Limited
KSE100,1,201080,OGDC,Oil & Gas Development Company Limited
KSE100,1,201120,POL,Pakistan Oilfields Limited
KSE100,1,201130,PPL,Pakistan Petroleum Limited
KSE100,1,211100,INIL,International Industries Limited
KSE100,1,211110,ISL,International Steels Limited
KSE100,1,211145,MUGHAL,Mughal Iron & Steel Industries Limited
KSE100,1,221210,INDU,Indus Motor Company Limited
KSE100,1,221220,MTL,Millat Tractors Limited
KSE100,1,241120,PAEL,Pak Elektron Limited
KSE100,1,241170,AVN,Avanceon Limited
KSE100,1,251010,PIBTL,Pakistan International Bulk Terminal
KSE100,1,261020,SYS,Systems Limited
KSE100,1,261070,PTC,Pakistan Telecommunication Company Ltd
KSE100,1,261073,TRG,TRG Pakistan Limited
KSE100,1,271160,DAWH,Dawood Hercules Corporation Limited
KSE100,1,271200,ENGRO,Engro Corporation Limited
KSE100,1,271202,EFERT,Engro Fertilizers Limited
KSE100,1,271205,FFBL,Fauji Fertilizer Bin Qasim Limited
KSE100,1,271210,FFC,Fauji Fertilizer Company Limited
KSE100,1,281000,ABOT,Abbott Laboratories (Pakistan) Limited
KSE100,1,281010,AGP,AGP Limited
KSE100,1,281240,GLAXO,GlaxoSmithKline Pakistan Limited
KSE100,1,281250,HINOON,Highnoon Laboratories Limited
KSE100,1,281530,SEARL,The Searle Company Limited
KSE100,1,291120,COLG,Colgate-Palmolive (Pakistan) Limited
KSE100,1,291200,EPCL,Engro Polymer & Chemicals Limited
KSE100,1,291210,FATIMA,Fatima Fertilizer Company Limited
KSE100,1,291300,LCI,Lucky Core Industries Limited
KSE100,1,291390,LOTCHEM,Lotte Chemical Pakistan Limited
KSE100,1,301060,CEPB,Century Paper & Board Mills Limited
KSE100,1,301160,PKGS,Packages Limited
KSE100,1,311200,POML,Punjab Oil Mills Limited
KSE100,1,321085,SRVI,Service Industries Limited
KSE100,1,331160,NESTLE,Nestle Pakistan Limited
KSE100,1,331200,MUREB,Murree Brewery Company Limited
KSE100,1,331220,NATF,National Foods Limited
KSE100,1,331295,UPFL,Unilever Pakistan Foods Limited
KSE100,1,331300,RMPL,Rafhan Maize Products Company Limited
KSE100,1,341065,GHGL,Ghani Glass Limited
KSE100,1,341100,TGL,Tariq Glass Industries Limited
KSE100,1,351180,PABC,Pakistan Aluminium Beverage Cans Limited
KSE100,1,351240,PSEL,Pakistan Services Limited
KSE100,1,351270,SHFA,Shifa International Hospitals Limited
KSE100,1,460000,DCR,Dolmen City REIT
ALLSHR,2,21900,HGFA,HBL Growth Fund
ALLSHR,2,21902,INMF,Investec Mutual Fund Limited
ALLSHR,2,21903,HIFA,HBL Investment Fund
ALLSHR,2,21913,SINDM,Sindh Modaraba
ALLSHR,2,21920,PUDF,Prudential Stocks Fund Limited
ALLSHR,2,21940,TSMF,Tri-Star Mutual Fund Limited
ALLSHR,2,30980,FANM,First Al-Noor Modaraba
ALLSHR,2,31010,ARM,Allied Rental Modaraba
ALLSHR,2,31040,BFMOD,B.F. Modaraba
ALLSHR,2,31060,BRR,B.R.R. Guardian Modaraba
ALLSHR,2,31120,FCONM,First Constellation Modaraba
ALLSHR,2,31150,FIM,First Investec Modaraba
ALLSHR,2,31180,FECM,First Elite Capital Modaraba
ALLSHR,2,31220,FEM,First Equity Modaraba
ALLSHR,2,31235,FFLM,First Fidelity Leasing Modaraba
ALLSHR,2,31260,OLPM,OLP Modaraba
ALLSHR,2,31300,FHAM,First Habib Modaraba
ALLSHR,2,31310,FTMM,First Treet Manufacturing Modaraba
ALLSHR,2,31330,FIBLM,First IBL Modaraba
ALLSHR,2,31350,FIMM,First Imrooz Modaraba
ALLSHR,2,31355,PIM,Popular Islamic Modaraba
ALLSHR,2,31420,KASBM,KASB Modaraba
ALLSHR,2,31430,MODAM,Modaraba Al-Mali
ALLSHR,2,31435,ORM,Orient Rental Mod
ALLSHR,2,31450,FNBM,First National Bank Modaraba
ALLSHR,2,31500,PAKMI,First Pak Modaraba
ALLSHR,2,31510,FPRM,First Paramount Modaraba
ALLSHR,2,31580,PMI,First Prudential Modaraba
ALLSHR,2,31640,FPJM,First Punjab Modaraba
ALLSHR,2,31720,FTSM,First Tri-Star Modaraba
ALLSHR,2,31760,TRSM,Trust Modaraba
ALLSHR,2,31780,FUDLM,First UDL Modaraba
ALLSHR,2,31800,UCAPM,Unicap Modaraba
ALLSHR,2,41018,CASH,Calcorp Limited
ALLSHR,2,41022,ENGL,English Leasing Limited
ALLSHR,2,41032,GRYL,Grays Leasing Limited
ALLSHR,2,41080,OLPL,OLP Financial Services Pakistan Limited
ALLSHR,2,41097,PGLC,Pak-Gulf Leasing Company Limited
ALLSHR,2,41100,PICL,Pakistan Industrial & Commercial Leasing Ltd.
ALLSHR,2,41110,SLL,SME Leasing Limited
ALLSHR,2,41135,SLCL,Security Leasing Corporation Limited
ALLSHR,2,41140,SPLC,Saudi Pak Leasing Company Limited
ALLSHR,2,41146,SLCPA,Security Leasing Corp.9.10%(Pref)
ALLSHR,2,50950,AMSL,Al-Mal Securities & Services Limited
ALLSHR,2,50955,MCBIM,MCB Investment Management Limited
ALLSHR,2,50960,AHL,Arif Habib Limited
ALLSHR,2,50970,AHCL,Arif Habib Corporation Limited
ALLSHR,2,50990,ICIBL,Invest Capital Investment Bank Limited
ALLSHR,2,51023,FDPL,First Dawood Properties Limited
ALLSHR,2,51033,JSCL,Jahangir Siddiqui & Co. Ltd.
ALLSHR,2,51034,AKDSL,AKD Securities Limited
ALLSHR,2,51037,NEXT,Next Capital Limited
ALLSHR,2,51040,AMBL,Apna Microfinance Bank Limited
ALLSHR,2,51042,ESBL,Escorts Investment Bank Limited
ALLSHR,2,51046,FCEL,First Capital Equities Limited
ALLSHR,2,51047,PSX,Pakistan Stock Exchange Limited
ALLSHR,2,51055,FCSC,First Capital Securities Corporation
ALLSHR,2,51058,FCIBL,First Credit and Investment Bank Limited
ALLSHR,2,51065,EFGH,EFG Hermes Pakistan Limited
ALLSHR,2,51070,FNEL,First National Equities Limited
ALLSHR,2,51087,JSIL,JS Investments Limited
ALLSHR,2,51090,JSGCL,JS Global Capital Limited
ALLSHR,2,51098,LSEVL,LSE Ventures Limited
ALLSHR,2,51099,786,786 Investments Limited
ALLSHR,2,51102,DEL,Dawood Equities Limited
ALLSHR,2,51105,PASL,Pervez Ahmed Consultancy Services Ltd.
ALLSHR,2,51110,PDGH,Prudential Discourt & Guarantee House Ltd
ALLSHR,2,51120,PRIB,Prudential Investment Bank Limited
ALLSHR,2,51140,SIBL,Security Investment Bank Limited
ALLSHR,2,51150,TRIBL,Trust Investment Bank Limited
ALLSHR,2,51155,TSBL,Trust Securities & Brokerage Limited
ALLSHR,2,51157,LSEFSL,LSE Financial Services Limited
ALLSHR,2,51332,JSCLPSA,Jahangir Sidd(Pref)
ALLSHR,2,60960,ABL,Allied Bank Limited
ALLSHR,2,60970,BML,Bank Makramah Limited
ALLSHR,2,60980,AKBL,Askari Bank Limited
ALLSHR,2,61000,BAFL,Bank Alfalah Limited
ALLSHR,2,61004,BIPL,BankIslami Pakistan Limited
ALLSHR,2,61005,BOK,The Bank of Khyber
ALLSHR,2,61010,BAHL,Bank AL Habib Limited
ALLSHR,2,61030,BOP,The Bank of Punjab
ALLSHR,2,61045,FABL,Faysal Bank Limited
ALLSHR,2,61050,HBL,Habib Bank Limited
ALLSHR,2,61094,MEBL,Meezan Bank Limited
ALLSHR,2,61095,NBP,National Bank of Pakistan
ALLSHR,2,61097,HMB,Habib Metropolitan Bank Limited
ALLSHR,2,61098,MCB,MCB Bank Limited
ALLSHR,2,61104,JSBL,JS Bank Limited
ALLSHR,2,61114,SBL,Samba Bank Limited
ALLSHR,2,61135,SILK,Silkbank Limited
ALLSHR,2,61150,SNBL,Soneri Bank Limited
ALLSHR,2,61153,SCBPL,Standard Chartered Bank (Pak) Ltd
ALLSHR,2,61180,UBL,United Bank Limited
ALLSHR,2,71000,AICL,Adamjee Insurance Company Limited
ALLSHR,2,71005,ALIFE,Adamjee Life Assurance Company Limited
ALLSHR,2,71010,IGIL,IGI Life Insurance Limited
ALLSHR,2,71020,ASIC,Asia Insurance Company Limited
ALLSHR,2,71025,AGIC,Askari General Insurance Company Limited
ALLSHR,2,71030,BIIC,Business & Industrial Insurance Company Ltd.
ALLSHR,2,71040,CYAN,Cyan Limited
ALLSHR,2,71060,CENI,Century Insurance Company Limited
ALLSHR,2,71070,JLICL,Jubilee Life Insurance Company Limited
ALLSHR,2,71080,CSIL,Crescent Star Insurance Limited
ALLSHR,2,71100,EFUG,EFU General Insurance Limited
ALLSHR,2,71110,EFUL,EFU Life Assurance Limited
ALLSHR,2,71120,EWIC,East West Insurance Company Limited
ALLSHR,2,71140,HICL,Habib Insurance Company Limited
ALLSHR,2,71160,IGIHL,IGI Holdings Limited
ALLSHR,2,71210,ALAC,Askari Life Assurance Company Limited
ALLSHR,2,71220,ATIL,Atlas Insurance Limited
ALLSHR,2,71260,JGICL,Jubilee General Insurance Limited
ALLSHR,2,71265,PIL,PICIC Insurance Limited
ALLSHR,2,71275,PKGI,The Pakistan General Insurance Co. Ltd.
ALLSHR,2,71276,PKGIR,The Pakistan General Insurance Co. Ltd. R
ALLSHR,2,71310,PAKRI,Pakistan Reinsurance Company Limited
ALLSHR,2,71400,PINL,Premier Insurance Limited
ALLSHR,2,71420,PRIC,Progressive Insurance Company Limited
ALLSHR,2,71440,HCL,Hallmark Company Limited
ALLSHR,2,71460,RICL,Reliance Insurance Company Limited
ALLSHR,2,71470,SHNI,Shaheen Insurance Company Limited
ALLSHR,2,71480,SSIC,Silver Star Insurance Company Limited
ALLSHR,2,71490,TPLI,TPL Insurance Limited
ALLSHR,2,71500,SICL,Standard Insurance Company Limited
ALLSHR,2,71560,UNIC,The United Insurance Company
ALLSHR,2,71580,UVIC,The Universal Insurance Company Limited
ALLSHR,2,81080,AATM,Ali Asghar Textile Mills Limited
ALLSHR,2,81090,AMTEX,Amtex Limited
ALLSHR,2,81100,AWTX,Allawasaya Tex. & Finishing Mills Ltd
ALLSHR,2,81180,ANNT,Annoor Textile Mills Limited
ALLSHR,2,81220,APOT,Apollo Textile Mills Limited
ALLSHR,2,81225,ASTM,Asim Textile Mills Limited
ALLSHR,2,81280,AZMT,Azmat Textile Mills Limited
ALLSHR,2,81325,BILF,Bilal Fibres Limited
ALLSHR,2,81420,CLOUD,Chakwal Spinning Mills Limited
ALLSHR,2,81450,HIRAT,Hira Textile Mills Limited
ALLSHR,2,81470,CFL,Crescent Fibres Limited
ALLSHR,2,81502,DSML,Dar-es-Salaam Textile Mills Limited
ALLSHR,2,81503,DATM,Data Textiles Limited
ALLSHR,2,81504,DFSM,Dewan Farooque Spinning Mills Limited
ALLSHR,2,81505,DKTM,Dewan Khalid Textile Mills Limited
ALLSHR,2,81510,DMTM,Dewan Mushtaq Textile Mills Limited
ALLSHR,2,81520,DWTM,Dewan Textile Mills Limited
ALLSHR,2,81530,DINT,Din Textile Mills Limited
ALLSHR,2,81560,DMTX,D.M. Textile Mills Limited
ALLSHR,2,81565,DSIL,D.S. Industries Limited
ALLSHR,2,81580,ELCM,Elahi Cotton Mills Limited
ALLSHR,2,81600,ELSM,Ellcot Spinning Mills Limited
ALLSHR,2,81630,FAEL,Fatima Enterprises Limited
ALLSHR,2,81680,FZCM,Fazal Cloth Mills Limited
ALLSHR,2,81725,GADT,Gadoon Textile Mills Limited
ALLSHR,2,81740,GLOT,Globe Textile Mills Limited
ALLSHR,2,81790,GUSM,Gulistan Spinning Mills Limited
ALLSHR,2,81800,GUTM,Gulistan Textile Mills Limited
ALLSHR,2,81820,GSPM,Gulshan Spinning Mills Limited
ALLSHR,2,81825,HMIM,Haji Mohammad Ismail Mills Limited
ALLSHR,2,81840,HAJT,Hajra Textile Mills Limited
ALLSHR,2,81910,IDSM,Ideal Spinning Mills Limited
ALLSHR,2,81913,IDRT,Idrees Textile Mills Limited
ALLSHR,2,81920,IDYM,Indus Dyeing & Manufacturing Co. Limited
ALLSHR,2,81990,JATM,J.A. Textile Mills Limited
ALLSHR,2,81995,JKSM,J.K. Spinning Mills Limited
ALLSHR,2,82000,JDMT,Janana De Malucho Textile Mills Limited
ALLSHR,2,82080,AAL,Agro Allianz Limited
ALLSHR,2,82120,KSTM,Khalid Siraj Textile Mills Limited
ALLSHR,2,82140,ARCTM,Arctic Textile Mills Limited
ALLSHR,2,82160,KOHTM,Kohat Textile Mills Limited
ALLSHR,2,82200,KOSM,Kohinoor Spinning Mills Limited
ALLSHR,2,82230,LMSM,Landmark Spinning Industries Limited
ALLSHR,2,82240,MQTM,Maqbool Textile Mills Limited
ALLSHR,2,82325,NATM,Nadeem Textile Mills Limited
ALLSHR,2,82340,NAGC,Nagina Cotton Mills Limited
ALLSHR,2,82365,NCML,Nazir Cotton Mills Limited
ALLSHR,2,82440,OML,Olympia Mills Limited
ALLSHR,2,82460,PRET,Premium Textile Mills Limited
ALLSHR,2,82500,BECO,Beco Steel Limited
ALLSHR,2,82545,RCML,Reliance Cotton Spinning Mills Limited
ALLSHR,2,82550,RUBY,Ruby Textile Mills Limited
ALLSHR,2,82570,SAIF,Saif Textile Mills Limited
ALLSHR,2,82640,SLYT,Sally Textile Mills Limited
ALLSHR,2,82650,SANE,Salman Noman Enterprises Limited
ALLSHR,2,82660,SNAI,Sana Industries Limited
ALLSHR,2,82720,SSML,Saritow Spinning Mills Limited
ALLSHR,2,82740,SERT,Service Industries Textiles Limited
ALLSHR,2,82780,SHDT,Shadab Textile Mills Limited
