date,open,high,low,close,volume
3/21/16,33081.69,33164.99,33000.46,33022.87,122996640
3/22/16,33084.45,33191.08,32868.07,32928.3,133160016
3/24/16,32883.44,32942.02,32778.41,32801.88,86360008
3/25/16,32807.29,32906.98,32777.11,32876.55,109222408
3/28/16,32835,32986.89,32736.74,32904.32,86378736
3/29/16,32921.06,33000.73,32854.33,32879.67,130481000
3/30/16,32880.99,32998.54,32863.62,32922.4,115696472
3/31/16,32922.57,33189.03,32910.47,33139,163776384
4/1/16,33129.75,33467.47,33121.81,33449.62,204095136
4/4/16,33476.49,33829.32,33372.62,33808.42,292270336
4/5/16,33815.77,33951.41,33713.84,33766.49,327624992
4/6/16,33815.86,34033.07,33815.86,33946.37,298765984
4/7/16,34034.94,34058.28,33870.51,33896.03,261474320
4/8/16,33893.72,33994.27,33875.62,33967.54,196121520
4/11/16,34084.14,34154.7,33547.23,33566.22,115667584
4/12/16,33578.03,33675.59,33415.93,33616.9,156496160
4/13/16,33676.66,33785.64,33471.92,33646.1,108865760
4/14/16,33672.92,33814.92,33605.63,33767.59,188783008
4/15/16,33793.61,33917.46,33736.75,33767.12,193901104
4/18/16,33700.47,33832.85,33631.65,33759.97,156583808
4/19/16,33763.08,33886.85,33676.66,33729.62,241446464
4/20/16,33755.82,33757.48,33599.45,33619.84,111990400
4/21/16,33722.18,33917.26,33493.54,33572.13,327068224
4/22/16,33603.67,33848.39,33572.13,33739.54,208731664
4/25/16,33764.95,33785.74,33498.75,33684.56,171289072
4/26/16,33711.98,34027.62,33711.98,33847.74,258490912
4/27/16,33933.82,34307.3,33847.74,34269.28,135965424
4/28/16,34323.31,34580.97,34323.31,34503.64,270035456
4/29/16,34591.87,34882.47,34457.94,34719.29,254722032
5/2/16,34727.2,34806.66,34489.97,34567.52,119827184
5/3/16,34557.37,34925.42,34474.49,34897.3,197758816
5/4/16,34919.15,35441.03,34919.15,35317.56,279266240
5/5/16,35367.81,35971.66,35367.81,35941.47,250959104
5/6/16,35983.78,36203.51,35832.32,35973.68,286069824
5/9/16,36089.7,36305.24,36089.7,36234.99,273020512
5/10/16,36179.68,36339.42,36037.8,36265.12,281467168
5/11/16,36358.2,36412.23,36231.58,36266.23,300987776
5/12/16,36260.2,36450.85,36011.96,36048.76,304058496
5/13/16,36052.38,36123.37,35957.09,36122.49,312753248
5/16/16,36173.3,36242.63,36090.5,36125.37,220954944
5/17/16,36215.94,36390.41,36100.02,36137.12,274274624
5/18/16,36198.13,36366.2,36137.12,36318.21,134350944
5/19/16,36321.76,36809.31,36306.13,36685.05,273930656
5/20/16,36783.39,36848.02,36646.97,36693.5,173670304
5/23/16,36725.57,36752.62,36433.48,36723.35,265548064
5/24/16,36740.33,36794.49,36553.78,36582.35,298412096
5/25/16,36583.53,36767.24,36483.21,36499.43,269118144
5/26/16,36565.77,36683.55,36461.95,36540.97,109083968
5/27/16,36549.96,36776.52,36531.41,36694.26,101746440
5/30/16,36666.05,36694.26,36183.42,36234.69,108119048
5/31/16,36199.51,36414.39,35947.7,36061.56,135423280
6/1/16,36046.97,36518.73,36044.6,36496.16,127445032
6/2/16,36483.2,36886.37,36483.2,36839.14,219017840
6/3/16,36893.32,37360.8,36893.32,37223,253618864
6/6/16,37260.36,37481.2,37203.39,37352.27,161127264
6/7/16,37389.62,37539.14,37331.39,37392.29,140305904
6/8/16,37502.21,37614.45,37392.29,37426.39,143021328
6/9/16,37479.2,37538.51,37392.13,37414.26,139850016
6/10/16,37456.21,37459.92,36828.82,36940.88,71075184
6/13/16,36883.71,37081.97,36637.81,36979.96,139416208
6/14/16,37051.06,37594.39,36979.96,37517.75,109615568
6/15/16,38069.15,38609.01,38069.15,38559.87,193097264
6/16/16,38596.27,39039.67,38392,38751.6,191482864
6/17/16,38774.78,38965.34,38640,38776.94,104727112
6/20/16,38888.55,38981.56,38469.82,38469.82,149155808
6/21/16,38492.44,38605.82,38337.93,38415.31,154539216
6/22/16,38442.55,38620.05,38123.12,38149.26,124210120
6/23/16,38154.04,38265.44,38014.52,38237.89,113658144
6/24/16,38027.27,38027.27,36825.85,37389.88,236839968
6/27/16,37399.42,37503.96,36957.05,37039.57,163689456
6/28/16,37056.9,37267.3,36863.04,37076.63,158900096
6/29/16,37240.53,37802.12,37240.53,37786.57,134275104
6/30/16,37894.86,37994.75,37730.31,37783.54,115309760
7/4/16,37887.84,38007.51,37689.7,37966.76,110621752
7/11/16,37881.41,38427.78,37814.6,38367.96,159511104
7/12/16,38404.14,39069.65,38404.14,39020.23,248396144
7/13/16,39116.5,39291.65,39017.92,39049.46,196128032
7/14/16,39053.07,39295.46,38948.17,39257,164963696
7/15/16,39249.57,39415.25,39146.45,39188.47,199796896
7/18/16,39188.89,39269.14,38905.61,39253.25,172003136
7/19/16,39225.34,39322.69,39162.47,39208.88,178065248
7/20/16,39216.44,39288.62,38945.96,39098.79,232299936
7/21/16,39120.77,39391.48,39063.77,39306.79,233829952
7/22/16,39307.31,39420.65,39114.31,39151.78,219536224
7/25/16,39144.56,39159.54,38996.71,39017.32,165957296
7/26/16,38996.44,39196.15,38996.44,39147.33,197055712
7/27/16,39185.95,39592.03,39129.66,39434.97,224250256
7/28/16,39461.12,39716.21,39325.11,39468.98,181338400
7/29/16,39426.23,39562.18,39278.68,39528.82,145435168
8/1/16,39567.45,39917.13,39567.45,39800.64,203783552
8/2/16,39820.62,39860.57,39675.28,39786.93,225823808
8/3/16,39794.98,39833.66,39594.08,39615.76,227613152
8/4/16,39631.22,39824.14,39395.79,39446.7,204846048
8/5/16,39399.9,39507.8,39330.02,39390.21,262623072
8/8/16,39386.24,39500.56,39378.27,39476.17,199411056
8/9/16,39475.71,39737.57,39475.71,39663.71,221183328
8/10/16,39709.92,39864.04,39709.92,39805.88,107168320
8/11/16,39815.76,39911.56,39742.78,39861.6,185127072
8/12/16,39982.2,40083.06,39861.6,39907.64,277573568
8/15/16,39998.82,40104.15,39978.44,40030.52,216385296
8/16/16,40115.03,40211.35,40027.76,40050.17,240361056
8/17/16,40076.41,40205.07,40018.36,40057.52,128551528
8/18/16,40113.31,40213.89,39742.78,39771.2,135253104
8/19/16,39787.62,39839.19,39465.2,39499.08,218638032
8/22/16,39531.84,39543.18,39254.05,39457.95,186248624
8/23/16,39404.45,39617.75,39362.61,39400.19,173745760
8/24/16,39418.39,39544.68,39362.25,39506.58,140446688
8/25/16,39525.37,39867.09,39506.58,39792.1,297513184
8/26/16,39823.66,39950.24,39792.1,39926.7,362096736
8/29/16,39991.94,40102.51,39991.94,40023.02,389078304
8/30/16,40040.24,40084.11,39943.49,39991.79,424305536
8/31/16,39996.38,40022.76,39772.7,39809.58,350608096
9/1/16,39800.68,39899.74,39722.78,39738.67,365622528
9/2/16,39754.84,39755.63,39432.18,39464.65,329115648
9/5/16,39483.51,39595.11,39248.68,39278.11,252632960
9/6/16,39319.31,39769.76,39250.16,39688.97,330215488
9/7/16,39775.08,40110.45,39775.08,40084.87,498465792
9/8/16,40247.91,40289.87,40053.18,40136.93,565886656
9/9/16,40191.19,40422.16,40191.19,40340.23,637598144
9/15/16,40347.36,40347.72,40133.51,40216.35,531161632
9/16/16,40298.02,40473.43,40298.02,40363.68,850500864
9/19/16,40426.67,40542.64,40426.67,40414.72,876828736
9/20/16,40490.1,40508.95,40129.7,40340.46,903223104
9/21/16,40353.05,40356.16,39646.77,39771.42,693040768
9/22/16,39899.07,40319,39899.07,40135.31,659894272
9/23/16,40166.4,40180.33,39739.17,39781.95,505803072
9/26/16,39866.43,40275.84,39866.43,40220.76,484014048
9/27/16,40304.42,40406.91,40156.84,40294.38,573537856
9/28/16,40315.59,40467.91,40207.26,40355.02,435061504
9/29/16,40644.22,40861.27,40144,40295.52,712161088
9/30/16,40346.92,40580.33,40245.47,40541.81,436516480
10/3/16,40652.88,41131.35,40652.88,40986.31,568473792
10/4/16,41119.98,41197.34,41016.31,41123.97,559944448
10/5/16,41277.17,41425.09,41242.9,41253.46,657865472
10/6/16,41327.43,41446.7,41231.81,41252.17,774863488
10/7/16,41308.9,41372.21,41124.13,41200.48,462871104
10/10/16,41284.96,41431.57,41207.91,41403.97,363050560
10/13/16,41527.71,41631.55,41344.17,41412.04,440737376
10/14/16,41431.69,41512.44,41170.43,41464.31,407605120
10/17/16,41509.75,41604.6,41256.36,41282.72,378691904
10/18/16,41280.12,41280.12,40759.96,40954.22,382819552
10/19/16,41011.96,41065,40668.82,40924.14,506426656
10/20/16,41022.85,41688.57,41022.85,41545.95,561925376
10/21/16,41577.36,41600.97,41257.67,41291.43,529533632
10/24/16,41264,41291.43,40793.56,40852.03,277915456
10/25/16,40722.99,40852.03,40176.81,40764.76,367891552
10/26/16,40774.87,40921.37,40427.13,40526.81,347527072
10/27/16,40553.48,40583.26,39929.05,39987.31,384005120
10/28/16,39792.57,40061.01,39538.04,39872.88,328551008
10/31/16,39872.88,40173.83,39789.7,39893.84,237116496
11/1/16,39894.1,41340.68,39855.42,41299.87,506500160
11/2/16,41563.86,41962.62,41375.82,41742.75,695743040
11/3/16,41855.47,42107.99,41702.88,41974.46,529362496
11/4/16,41959.89,42121.47,41799.26,41841.56,451978784
11/7/16,41853,42204.53,41804.14,42133.54,333363296
11/8/16,42261.03,42413.46,42009.91,42113.91,480657024
11/9/16,41842.26,42227.74,41352.52,42203.63,552543680
11/10/16,42309.03,42772.21,42203.63,42703.99,560213632
11/11/16,42719.34,42949.16,42497.73,42849.12,541949824
11/14/16,42946.85,43084.67,42400.3,42525.93,554304128
11/15/16,42546.24,42641.53,42251.55,42292.67,365812832
11/16/16,42364.15,42481.07,42213.5,42404.47,385701120
11/17/16,42441.91,42526.93,42326.98,42411.8,496679264
11/18/16,42436.4,42505.7,42253.84,42324.94,490714048
11/21/16,42369.53,42546.53,42324.94,42439.04,347088256
11/22/16,42535.56,42748.4,42439.04,42631.58,467002784
11/23/16,42706.01,42923.42,42582.41,42901.02,495605312
11/24/16,42905.54,43206.33,42901.02,42949.73,564483392
11/25/16,42973.72,43066.84,42907.07,42999.66,502425056
11/28/16,43039.77,43184.92,42999.66,43060.71,460221600
11/29/16,43085.95,43297.41,42772.56,42811.27,585214528
11/30/16,42839.5,42865.59,42583.1,42622.37,394186752
12/1/16,43032.81,43280.43,42622.37,42907.36,504436160
12/2/16,43002.62,43308.14,42914.12,43270.9,374959936
12/5/16,43357.52,43797.69,43357.52,43739.97,345467424
12/6/16,43807.15,44236.89,43739.97,44199.4,372585312
12/7/16,44273.58,44545.19,44107.82,44494.99,470905600
12/8/16,44653.09,44836.1,44447.89,44741.98,368243776
12/9/16,44901.14,45489.59,44741.98,45387.23,407124320
12/13/16,45788.21,46126.21,45387.23,45857.89,383046240
12/14/16,45957.68,46268.44,45602.64,46185.27,360776736
12/15/16,46172.78,46635.31,46141.79,46358.35,340442080
12/16/16,46419.06,46661.74,46229.89,46584.53,346068352
12/19/16,46813.27,47070.56,46584.53,46938.59,344151200
12/20/16,47027.18,47380.88,46810.02,47210.06,450313280
12/21/16,47303.45,47325.91,46344.88,46993.31,388567936
12/22/16,47067.86,47202.02,46665.52,46699.78,270429120
12/23/16,46719.66,46826.71,46443.22,46633.99,229381520
12/26/16,46660.53,46898.59,46622.42,46689.73,179672896
12/27/16,46687.53,46985.65,46685.76,46920.47,198613360
12/28/16,46986.12,47563.46,46920.47,47424.63,273091680
12/29/16,47509.57,47713.34,47424.63,47666.66,390854432
12/30/16,47675.89,47933.8,47634.81,47806.97,387301024
1/2/17,47881.53,48357.57,47806.97,48240.28,376687776
1/3/17,48278.62,48924.08,47906.38,48827.55,501264160
1/4/17,48814.47,49069.05,48635.87,48704.99,403805760
1/5/17,48743.07,48934,48642.09,48713.63,329241280
1/6/17,48769.07,49104.04,48713.63,49038.23,430724832
1/9/17,49082.86,49439.26,48998.17,49039.41,492310304
1/10/17,48957.35,49039.41,48687.26,48865.79,413981056
1/11/17,48872.02,49389.89,48865.79,49371.6,460693856
1/12/17,49590.63,49804.55,49371.6,49517.02,563160768
1/13/17,49610.05,49673.17,49151.47,49210.5,514224640
1/16/17,49392.49,49395.11,48821.75,48888.54,316062144
1/17/17,48961.63,49006,48108.93,48678.65,379653312
1/18/17,48731.5,48971.01,48501.42,48642.21,330624448
1/19/17,48742.25,49065.33,48693.89,49013.82,456497824
1/20/17,49127.45,49464.06,49013.82,49364.83,459724480
1/23/17,49532.13,49937.25,49364.83,49876.18,600370624
1/24/17,50040.85,50055.36,49621.84,49968.92,509514624
1/25/17,50094.26,50267.24,49721.46,49756.77,459446624
1/26/17,49771.18,50286.02,49668.64,50192.36,449717568
1/27/17,50230.54,50886.8,49900.63,49963.77,597964672
1/30/17,50086.6,50339.93,48836.5,48972.24,389735744
1/31/17,48909.78,49142.77,48349.36,48757.67,316857440
2/1/17,48963.6,49514.1,48757.67,49455.86,356136384
2/2/17,49594.14,49933.91,49426.87,49665.97,447243168
2/3/17,49697.22,49780.53,49430.9,49555.83,338184768
2/6/17,49643,49739.89,49534.07,49630.04,281492032
2/7/17,49706.37,49920.26,49630.04,49859.39,397226304
2/8/17,49967.34,50034.94,49742.74,49874.96,498187648
2/9/17,49896.54,50196.83,49784.33,49908.15,538907648
